mandal_name,city,year,day_of_festival,hour_of_day,is_weekend,is_special_day,weather,headcount
Siddhivinayak Temple,Mumbai,2014,7,4,0,1,Light Rain,2760
Siddhivinayak Temple,Mumbai,2014,7,5,0,1,Humid,4724
Siddhivinayak Temple,Mumbai,2014,7,6,0,1,Heavy Rain,7336
Siddhivinayak Temple,Mumbai,2014,7,7,0,1,Sunny,18600
Siddhivinayak Temple,Mumbai,2014,7,8,0,1,Light Rain,11650
Siddhivinayak Temple,Mumbai,2014,7,9,0,1,Heavy Rain,5582
Siddhivinayak Temple,Mumbai,2014,7,10,0,1,Cloudy,12042
Siddhivinayak Temple,Mumbai,2014,7,11,0,1,Light Rain,11193
Siddhivinayak Temple,Mumbai,2014,7,12,0,1,Light Rain,9392
Siddhivinayak Temple,Mumbai,2014,7,13,0,1,Cloudy,13485
Siddhivinayak Temple,Mumbai,2014,7,14,0,1,Cloudy,13354
Siddhivinayak Temple,Mumbai,2014,7,15,0,1,Sunny,18372
Siddhivinayak Temple,Mumbai,2014,7,16,0,1,Sunny,16663
Siddhivinayak Temple,Mumbai,2014,7,17,0,1,Light Rain,13027
Siddhivinayak Temple,Mumbai,2014,7,18,0,1,Heavy Rain,20292
Siddhivinayak Temple,Mumbai,2014,7,19,0,1,Light Rain,39147
Siddhivinayak Temple,Mumbai,2014,7,20,0,1,Sunny,50636
Siddhivinayak Temple,Mumbai,2014,7,21,0,1,Cloudy,54837
Siddhivinayak Temple,Mumbai,2014,7,22,0,1,Heavy Rain,19696
Siddhivinayak Temple,Mumbai,2014,7,23,0,1,Cloudy,59264
Siddhivinayak Temple,Mumbai,2014,8,0,0,0,Cloudy,13490
Siddhivinayak Temple,Mumbai,2014,8,1,0,0,Cloudy,2352
Siddhivinayak Temple,Mumbai,2014,8,2,0,0,Light Rain,4204
Siddhivinayak Temple,Mumbai,2014,8,3,0,0,Heavy Rain,1089
Siddhivinayak Temple,Mumbai,2014,8,4,0,0,Sunny,3878
Siddhivinayak Temple,Mumbai,2014,8,5,0,0,Humid,4407
Siddhivinayak Temple,Mumbai,2014,8,6,0,0,Humid,14199
Siddhivinayak Temple,Mumbai,2014,8,7,0,0,Humid,12007
Siddhivinayak Temple,Mumbai,2014,8,8,0,0,Cloudy,17959
Siddhivinayak Temple,Mumbai,2014,8,9,0,0,Light Rain,12194
Siddhivinayak Temple,Mumbai,2014,8,10,0,0,Light Rain,13189
Siddhivinayak Temple,Mumbai,2014,8,11,0,0,Humid,14753
Siddhivinayak Temple,Mumbai,2014,8,12,0,0,Humid,17291
Siddhivinayak Temple,Mumbai,2014,8,13,0,0,Cloudy,14343
Siddhivinayak Temple,Mumbai,2014,8,14,0,0,Humid,13118
Siddhivinayak Temple,Mumbai,2014,8,15,0,0,Light Rain,9968
Siddhivinayak Temple,Mumbai,2014,8,16,0,0,Light Rain,10333
Siddhivinayak Temple,Mumbai,2014,8,17,0,0,Cloudy,19672
Siddhivinayak Temple,Mumbai,2014,8,18,0,0,Light Rain,39918
Siddhivinayak Temple,Mumbai,2014,8,19,0,0,Cloudy,39011
Siddhivinayak Temple,Mumbai,2014,8,20,0,0,Cloudy,31047
Siddhivinayak Temple,Mumbai,2014,8,21,0,0,Cloudy,55330
Siddhivinayak Temple,Mumbai,2014,8,22,0,0,Humid,45847
Siddhivinayak Temple,Mumbai,2014,8,23,0,0,Humid,49615
Siddhivinayak Temple,Mumbai,2014,9,0,1,0,Heavy Rain,11317
Siddhivinayak Temple,Mumbai,2014,9,1,1,0,Sunny,5043
Siddhivinayak Temple,Mumbai,2014,9,2,1,0,Light Rain,2678
Siddhivinayak Temple,Mumbai,2014,9,3,1,0,Sunny,2810
Siddhivinayak Temple,Mumbai,2014,9,4,1,0,Heavy Rain,2075
Siddhivinayak Temple,Mumbai,2014,9,5,1,0,Humid,3039
Siddhivinayak Temple,Mumbai,2014,9,6,1,0,Sunny,19137
Siddhivinayak Temple,Mumbai,2014,9,7,1,0,Heavy Rain,11099
Siddhivinayak Temple,Mumbai,2014,9,8,1,0,Heavy Rain,8576
Siddhivinayak Temple,Mumbai,2014,9,9,1,0,Sunny,32522
Siddhivinayak Temple,Mumbai,2014,9,10,1,0,Light Rain,18984
Siddhivinayak Temple,Mumbai,2014,9,11,1,0,Humid,28699
Siddhivinayak Temple,Mumbai,2014,9,12,1,0,Sunny,33165
Siddhivinayak Temple,Mumbai,2014,9,13,1,0,Sunny,23618
Siddhivinayak Temple,Mumbai,2014,9,14,1,0,Humid,27707
Siddhivinayak Temple,Mumbai,2014,9,15,1,0,Heavy Rain,13676
Siddhivinayak Temple,Mumbai,2014,9,16,1,0,Cloudy,18062
Siddhivinayak Temple,Mumbai,2014,9,17,1,0,Humid,29889
Siddhivinayak Temple,Mumbai,2014,9,18,1,0,Heavy Rain,24403
Siddhivinayak Temple,Mumbai,2014,9,19,1,0,Humid,87709
Siddhivinayak Temple,Mumbai,2014,9,20,1,0,Sunny,81354
Siddhivinayak Temple,Mumbai,2014,9,21,1,0,Light Rain,79871
Siddhivinayak Temple,Mumbai,2014,9,22,1,0,Sunny,96361
Siddhivinayak Temple,Mumbai,2014,9,23,1,0,Sunny,79175
Siddhivinayak Temple,Mumbai,2014,10,0,1,1,Heavy Rain,12545
Siddhivinayak Temple,Mumbai,2014,10,1,1,1,Heavy Rain,1284
Siddhivinayak Temple,Mumbai,2014,10,2,1,1,Heavy Rain,2498
Siddhivinayak Temple,Mumbai,2014,10,3,1,1,Light Rain,1185
Siddhivinayak Temple,Mumbai,2014,10,4,1,1,Light Rain,5884
Siddhivinayak Temple,Mumbai,2014,10,5,1,1,Light Rain,2080
Siddhivinayak Temple,Mumbai,2014,10,6,1,1,Humid,20432
Siddhivinayak Temple,Mumbai,2014,10,7,1,1,Heavy Rain,12740
Siddhivinayak Temple,Mumbai,2014,10,8,1,1,Heavy Rain,11345
Siddhivinayak Temple,Mumbai,2014,10,9,1,1,Light Rain,22203
Siddhivinayak Temple,Mumbai,2014,10,10,1,1,Humid,36930
Siddhivinayak Temple,Mumbai,2014,10,11,1,1,Heavy Rain,14248
Siddhivinayak Temple,Mumbai,2014,10,12,1,1,Light Rain,24867
Siddhivinayak Temple,Mumbai,2014,10,13,1,1,Humid,25851
Siddhivinayak Temple,Mumbai,2014,10,14,1,1,Light Rain,16409
Siddhivinayak Temple,Mumbai,2014,10,15,1,1,Light Rain,22075
Siddhivinayak Temple,Mumbai,2014,10,16,1,1,Heavy Rain,12727
Siddhivinayak Temple,Mumbai,2014,10,17,1,1,Cloudy,29528
Siddhivinayak Temple,Mumbai,2014,10,18,1,1,Humid,58147
Siddhivinayak Temple,Mumbai,2014,10,19,1,1,Light Rain,50623
Siddhivinayak Temple,Mumbai,2014,10,20,1,1,Sunny,85437
Siddhivinayak Temple,Mumbai,2014,10,21,1,1,Light Rain,66914
Siddhivinayak Temple,Mumbai,2014,10,22,1,1,Humid,99686
Siddhivinayak Temple,Mumbai,2014,10,23,1,1,Sunny,98851
Siddhivinayak Temple,Mumbai,2014,11,0,0,1,Heavy Rain,25526
Siddhivinayak Temple,Mumbai,2014,11,1,0,1,Light Rain,22019
Siddhivinayak Temple,Mumbai,2014,11,2,0,1,Cloudy,15186
Siddhivinayak Temple,Mumbai,2014,11,3,0,1,Heavy Rain,8204
Siddhivinayak Temple,Mumbai,2014,11,4,0,1,Humid,14075
Siddhivinayak Temple,Mumbai,2014,11,5,0,1,Light Rain,11106
Siddhivinayak Temple,Mumbai,2014,11,6,0,1,Heavy Rain,24991
Siddhivinayak Temple,Mumbai,2014,11,7,0,1,Humid,44952
Siddhivinayak Temple,Mumbai,2014,11,8,0,1,Humid,78442
Siddhivinayak Temple,Mumbai,2014,11,9,0,1,Cloudy,75881
Siddhivinayak Temple,Mumbai,2014,11,10,0,1,Sunny,51452
Siddhivinayak Temple,Mumbai,2014,11,11,0,1,Humid,57907
Siddhivinayak Temple,Mumbai,2014,11,12,0,1,Heavy Rain,18300
Siddhivinayak Temple,Mumbai,2014,11,13,0,1,Cloudy,67720
Siddhivinayak Temple,Mumbai,2014,11,14,0,1,Light Rain,42009
Siddhivinayak Temple,Mumbai,2014,11,15,0,1,Cloudy,66858
Siddhivinayak Temple,Mumbai,2014,11,16,0,1,Humid,77866
Siddhivinayak Temple,Mumbai,2014,11,17,0,1,Cloudy,65017
Siddhivinayak Temple,Mumbai,2014,11,18,0,1,Heavy Rain,110028
Siddhivinayak Temple,Mumbai,2014,11,19,0,1,Light Rain,165406
Siddhivinayak Temple,Mumbai,2014,11,20,0,1,Heavy Rain,56050
Siddhivinayak Temple,Mumbai,2014,11,21,0,1,Humid,240923
Siddhivinayak Temple,Mumbai,2014,11,22,0,1,Cloudy,156604
Siddhivinayak Temple,Mumbai,2014,11,23,0,1,Sunny,236169
Siddhivinayak Temple,Mumbai,2015,1,0,1,1,Light Rain,34515
Siddhivinayak Temple,Mumbai,2015,1,1,1,1,Heavy Rain,13929
Siddhivinayak Temple,Mumbai,2015,1,2,1,1,Sunny,23601
Siddhivinayak Temple,Mumbai,2015,1,3,1,1,Cloudy,14928
Siddhivinayak Temple,Mumbai,2015,1,4,1,1,Cloudy,15039
Siddhivinayak Temple,Mumbai,2015,1,5,1,1,Heavy Rain,6703
Siddhivinayak Temple,Mumbai,2015,1,6,1,1,Cloudy,55004
Siddhivinayak Temple,Mumbai,2015,1,7,1,1,Humid,77431
Siddhivinayak Temple,Mumbai,2015,1,8,1,1,Sunny,93166
Siddhivinayak Temple,Mumbai,2015,1,9,1,1,Humid,74038
Siddhivinayak Temple,Mumbai,2015,1,10,1,1,Cloudy,61400
Siddhivinayak Temple,Mumbai,2015,1,11,1,1,Cloudy,93730
Siddhivinayak Temple,Mumbai,2015,1,12,1,1,Humid,105068
Siddhivinayak Temple,Mumbai,2015,1,13,1,1,Light Rain,45799
Siddhivinayak Temple,Mumbai,2015,1,14,1,1,Light Rain,38569
Siddhivinayak Temple,Mumbai,2015,1,15,1,1,Humid,76817
Siddhivinayak Temple,Mumbai,2015,1,16,1,1,Light Rain,46275
Siddhivinayak Temple,Mumbai,2015,1,17,1,1,Heavy Rain,45615
Siddhivinayak Temple,Mumbai,2015,1,18,1,1,Humid,245845
Siddhivinayak Temple,Mumbai,2015,1,19,1,1,Sunny,302219
Siddhivinayak Temple,Mumbai,2015,1,20,1,1,Heavy Rain,97813
Siddhivinayak Temple,Mumbai,2015,1,21,1,1,Sunny,169882
Siddhivinayak Temple,Mumbai,2015,1,22,1,1,Cloudy,216975
Siddhivinayak Temple,Mumbai,2015,1,23,1,1,Sunny,136423
Siddhivinayak Temple,Mumbai,2015,2,0,1,0,Heavy Rain,11514
Siddhivinayak Temple,Mumbai,2015,2,1,1,0,Sunny,4909
Siddhivinayak Temple,Mumbai,2015,2,2,1,0,Heavy Rain,2960
Siddhivinayak Temple,Mumbai,2015,2,3,1,0,Humid,6708
Siddhivinayak Temple,Mumbai,2015,2,4,1,0,Light Rain,8409
Siddhivinayak Temple,Mumbai,2015,2,5,1,0,Sunny,6830
Siddhivinayak Temple,Mumbai,2015,2,6,1,0,Cloudy,33750
Siddhivinayak Temple,Mumbai,2015,2,7,1,0,Heavy Rain,11684
Siddhivinayak Temple,Mumbai,2015,2,8,1,0,Sunny,26680
Siddhivinayak Temple,Mumbai,2015,2,9,1,0,Humid,27332
Siddhivinayak Temple,Mumbai,2015,2,10,1,0,Light Rain,19817
Siddhivinayak Temple,Mumbai,2015,2,11,1,0,Light Rain,24018
Siddhivinayak Temple,Mumbai,2015,2,12,1,0,Sunny,25226
Siddhivinayak Temple,Mumbai,2015,2,13,1,0,Cloudy,21867
Siddhivinayak Temple,Mumbai,2015,2,14,1,0,Light Rain,18254
Siddhivinayak Temple,Mumbai,2015,2,15,1,0,Sunny,30881
Siddhivinayak Temple,Mumbai,2015,2,16,1,0,Cloudy,28735
Siddhivinayak Temple,Mumbai,2015,2,17,1,0,Light Rain,19146
Siddhivinayak Temple,Mumbai,2015,2,18,1,0,Light Rain,42722
Siddhivinayak Temple,Mumbai,2015,2,19,1,0,Cloudy,79253
Siddhivinayak Temple,Mumbai,2015,2,20,1,0,Heavy Rain,41919
Siddhivinayak Temple,Mumbai,2015,2,21,1,0,Light Rain,55285
Siddhivinayak Temple,Mumbai,2015,2,22,1,0,Humid,78914
Siddhivinayak Temple,Mumbai,2015,2,23,1,0,Humid,97946
Siddhivinayak Temple,Mumbai,2015,3,0,0,0,Humid,13805
Siddhivinayak Temple,Mumbai,2015,3,1,0,0,Light Rain,2247
Siddhivinayak Temple,Mumbai,2015,3,2,0,0,Humid,1962
Siddhivinayak Temple,Mumbai,2015,3,3,0,0,Sunny,4093
Siddhivinayak Temple,Mumbai,2015,3,4,0,0,Cloudy,6753
Siddhivinayak Temple,Mumbai,2015,3,5,0,0,Heavy Rain,2224
Siddhivinayak Temple,Mumbai,2015,3,6,0,0,Sunny,20975
Siddhivinayak Temple,Mumbai,2015,3,7,0,0,Sunny,14440
Siddhivinayak Temple,Mumbai,2015,3,8,0,0,Sunny,15982
Siddhivinayak Temple,Mumbai,2015,3,9,0,0,Cloudy,19596
Siddhivinayak Temple,Mumbai,2015,3,10,0,0,Light Rain,10109
Siddhivinayak Temple,Mumbai,2015,3,11,0,0,Cloudy,18299
Siddhivinayak Temple,Mumbai,2015,3,12,0,0,Sunny,17729
Siddhivinayak Temple,Mumbai,2015,3,13,0,0,Light Rain,14228
Siddhivinayak Temple,Mumbai,2015,3,14,0,0,Light Rain,11712
Siddhivinayak Temple,Mumbai,2015,3,15,0,0,Heavy Rain,5204
Siddhivinayak Temple,Mumbai,2015,3,16,0,0,Light Rain,9452
Siddhivinayak Temple,Mumbai,2015,3,17,0,0,Light Rain,11886
Siddhivinayak Temple,Mumbai,2015,3,18,0,0,Cloudy,53244
Siddhivinayak Temple,Mumbai,2015,3,19,0,0,Cloudy,63076
Siddhivinayak Temple,Mumbai,2015,3,20,0,0,Cloudy,78314
Siddhivinayak Temple,Mumbai,2015,3,21,0,0,Sunny,41955
Siddhivinayak Temple,Mumbai,2015,3,22,0,0,Cloudy,42139
Siddhivinayak Temple,Mumbai,2015,3,23,0,0,Humid,71206
Siddhivinayak Temple,Mumbai,2015,4,0,0,0,Cloudy,14380
Siddhivinayak Temple,Mumbai,2015,4,1,0,0,Humid,7661
Siddhivinayak Temple,Mumbai,2015,4,2,0,0,Heavy Rain,1003
Siddhivinayak Temple,Mumbai,2015,4,3,0,0,Humid,4910
Siddhivinayak Temple,Mumbai,2015,4,4,0,0,Humid,5827
Siddhivinayak Temple,Mumbai,2015,4,5,0,0,Cloudy,6866
Siddhivinayak Temple,Mumbai,2015,4,6,0,0,Sunny,14732
Siddhivinayak Temple,Mumbai,2015,4,7,0,0,Sunny,18667
Siddhivinayak Temple,Mumbai,2015,4,8,0,0,Humid,17572
Siddhivinayak Temple,Mumbai,2015,4,9,0,0,Light Rain,13610
Siddhivinayak Temple,Mumbai,2015,4,10,0,0,Sunny,17179
Siddhivinayak Temple,Mumbai,2015,4,11,0,0,Humid,20399
Siddhivinayak Temple,Mumbai,2015,4,12,0,0,Light Rain,10108
Siddhivinayak Temple,Mumbai,2015,4,13,0,0,Heavy Rain,7898
Siddhivinayak Temple,Mumbai,2015,4,14,0,0,Sunny,14545
Siddhivinayak Temple,Mumbai,2015,4,15,0,0,Sunny,18790
Siddhivinayak Temple,Mumbai,2015,4,16,0,0,Cloudy,15607
Siddhivinayak Temple,Mumbai,2015,4,17,0,0,Cloudy,15763
Siddhivinayak Temple,Mumbai,2015,4,18,0,0,Cloudy,63290
Siddhivinayak Temple,Mumbai,2015,4,19,0,0,Sunny,77654
Siddhivinayak Temple,Mumbai,2015,4,20,0,0,Cloudy,63510
Siddhivinayak Temple,Mumbai,2015,4,21,0,0,Light Rain,33809
Siddhivinayak Temple,Mumbai,2015,4,22,0,0,Heavy Rain,21424
Siddhivinayak Temple,Mumbai,2015,4,23,0,0,Heavy Rain,26429
Siddhivinayak Temple,Mumbai,2015,5,0,0,1,Light Rain,12835
Siddhivinayak Temple,Mumbai,2015,5,1,0,1,Light Rain,3645
Siddhivinayak Temple,Mumbai,2015,5,2,0,1,Humid,2034
Siddhivinayak Temple,Mumbai,2015,5,3,0,1,Heavy Rain,1317
Siddhivinayak Temple,Mumbai,2015,5,4,0,1,Sunny,2978
Siddhivinayak Temple,Mumbai,2015,5,5,0,1,Heavy Rain,1628
Siddhivinayak Temple,Mumbai,2015,5,6,0,1,Heavy Rain,5998
Siddhivinayak Temple,Mumbai,2015,5,7,0,1,Light Rain,12473
Siddhivinayak Temple,Mumbai,2015,5,8,0,1,Humid,20923
Siddhivinayak Temple,Mumbai,2015,5,9,0,1,Humid,20417
Siddhivinayak Temple,Mumbai,2015,5,10,0,1,Cloudy,17819
Siddhivinayak Temple,Mumbai,2015,5,11,0,1,Cloudy,14790
Siddhivinayak Temple,Mumbai,2015,5,12,0,1,Cloudy,19117
Siddhivinayak Temple,Mumbai,2015,5,13,0,1,Light Rain,9443
Siddhivinayak Temple,Mumbai,2015,5,14,0,1,Sunny,17513
Siddhivinayak Temple,Mumbai,2015,5,15,0,1,Sunny,17736
Siddhivinayak Temple,Mumbai,2015,5,16,0,1,Cloudy,19492
Siddhivinayak Temple,Mumbai,2015,5,17,0,1,Humid,15354
Siddhivinayak Temple,Mumbai,2015,5,18,0,1,Humid,40590
Siddhivinayak Temple,Mumbai,2015,5,19,0,1,Heavy Rain,27431
Siddhivinayak Temple,Mumbai,2015,5,20,0,1,Cloudy,61497
Siddhivinayak Temple,Mumbai,2015,5,21,0,1,Cloudy,47897
Siddhivinayak Temple,Mumbai,2015,5,22,0,1,Sunny,63767
Siddhivinayak Temple,Mumbai,2015,5,23,0,1,Sunny,60992
Siddhivinayak Temple,Mumbai,2015,6,0,0,0,Light Rain,9375
Siddhivinayak Temple,Mumbai,2015,6,1,0,0,Light Rain,4219
Siddhivinayak Temple,Mumbai,2015,6,2,0,0,Light Rain,4738
Siddhivinayak Temple,Mumbai,2015,6,3,0,0,Light Rain,4703
Siddhivinayak Temple,Mumbai,2015,6,4,0,0,Humid,7007
Siddhivinayak Temple,Mumbai,2015,6,5,0,0,Light Rain,1531
Siddhivinayak Temple,Mumbai,2015,6,6,0,0,Sunny,19061
Siddhivinayak Temple,Mumbai,2015,6,7,0,0,Heavy Rain,7520
Siddhivinayak Temple,Mumbai,2015,6,8,0,0,Humid,18835
Siddhivinayak Temple,Mumbai,2015,6,9,0,0,Humid,17013
Siddhivinayak Temple,Mumbai,2015,6,10,0,0,Heavy Rain,8139
Siddhivinayak Temple,Mumbai,2015,6,11,0,0,Heavy Rain,5460
Siddhivinayak Temple,Mumbai,2015,6,12,0,0,Humid,16822
Siddhivinayak Temple,Mumbai,2015,6,13,0,0,Heavy Rain,6610
Siddhivinayak Temple,Mumbai,2015,6,14,0,0,Heavy Rain,6286
Siddhivinayak Temple,Mumbai,2015,6,15,0,0,Light Rain,9429
Siddhivinayak Temple,Mumbai,2015,6,16,0,0,Light Rain,12140
Siddhivinayak Temple,Mumbai,2015,6,17,0,0,Sunny,19149
Siddhivinayak Temple,Mumbai,2015,6,18,0,0,Light Rain,34086
Siddhivinayak Temple,Mumbai,2015,6,19,0,0,Sunny,45490
Siddhivinayak Temple,Mumbai,2015,6,20,0,0,Sunny,45216
Siddhivinayak Temple,Mumbai,2015,6,21,0,0,Humid,72634
Siddhivinayak Temple,Mumbai,2015,6,22,0,0,Humid,49415
Siddhivinayak Temple,Mumbai,2015,6,23,0,0,Heavy Rain,21572
Siddhivinayak Temple,Mumbai,2015,7,0,0,1,Sunny,15897
Siddhivinayak Temple,Mumbai,2015,7,1,0,1,Heavy Rain,1545
Siddhivinayak Temple,Mumbai,2015,7,2,0,1,Heavy Rain,1896
Siddhivinayak Temple,Mumbai,2015,7,3,0,1,Sunny,3115
Siddhivinayak Temple,Mumbai,2015,7,4,0,1,Light Rain,4077
Siddhivinayak Temple,Mumbai,2015,7,5,0,1,Sunny,5499
Siddhivinayak Temple,Mumbai,2015,7,6,0,1,Sunny,19572
Siddhivinayak Temple,Mumbai,2015,7,7,0,1,Light Rain,11003
Siddhivinayak Temple,Mumbai,2015,7,8,0,1,Sunny,14105
Siddhivinayak Temple,Mumbai,2015,7,9,0,1,Heavy Rain,5408
Siddhivinayak Temple,Mumbai,2015,7,10,0,1,Light Rain,11393
Siddhivinayak Temple,Mumbai,2015,7,11,0,1,Cloudy,14087
Siddhivinayak Temple,Mumbai,2015,7,12,0,1,Humid,20539
Siddhivinayak Temple,Mumbai,2015,7,13,0,1,Sunny,20962
Siddhivinayak Temple,Mumbai,2015,7,14,0,1,Light Rain,9228
Siddhivinayak Temple,Mumbai,2015,7,15,0,1,Humid,13043
Siddhivinayak Temple,Mumbai,2015,7,16,0,1,Light Rain,10607
Siddhivinayak Temple,Mumbai,2015,7,17,0,1,Humid,17963
Siddhivinayak Temple,Mumbai,2015,7,18,0,1,Light Rain,33963
Siddhivinayak Temple,Mumbai,2015,7,19,0,1,Sunny,58138
Siddhivinayak Temple,Mumbai,2015,7,20,0,1,Sunny,56751
Siddhivinayak Temple,Mumbai,2015,7,21,0,1,Heavy Rain,20853
Siddhivinayak Temple,Mumbai,2015,7,22,0,1,Cloudy,61498
Siddhivinayak Temple,Mumbai,2015,7,23,0,1,Heavy Rain,20755
Siddhivinayak Temple,Mumbai,2015,8,0,1,0,Sunny,37785
Siddhivinayak Temple,Mumbai,2015,8,1,1,0,Cloudy,4806
Siddhivinayak Temple,Mumbai,2015,8,2,1,0,Cloudy,10000
Siddhivinayak Temple,Mumbai,2015,8,3,1,0,Humid,6651
Siddhivinayak Temple,Mumbai,2015,8,4,1,0,Cloudy,4319
Siddhivinayak Temple,Mumbai,2015,8,5,1,0,Humid,3562
Siddhivinayak Temple,Mumbai,2015,8,6,1,0,Sunny,28722
Siddhivinayak Temple,Mumbai,2015,8,7,1,0,Sunny,27334
Siddhivinayak Temple,Mumbai,2015,8,8,1,0,Light Rain,20644
Siddhivinayak Temple,Mumbai,2015,8,9,1,0,Sunny,31779
Siddhivinayak Temple,Mumbai,2015,8,10,1,0,Light Rain,20486
Siddhivinayak Temple,Mumbai,2015,8,11,1,0,Heavy Rain,12220
Siddhivinayak Temple,Mumbai,2015,8,12,1,0,Light Rain,20087
Siddhivinayak Temple,Mumbai,2015,8,13,1,0,Light Rain,21242
Siddhivinayak Temple,Mumbai,2015,8,14,1,0,Heavy Rain,11130
Siddhivinayak Temple,Mumbai,2015,8,15,1,0,Humid,24650
Siddhivinayak Temple,Mumbai,2015,8,16,1,0,Light Rain,24044
Siddhivinayak Temple,Mumbai,2015,8,17,1,0,Humid,28829
Siddhivinayak Temple,Mumbai,2015,8,18,1,0,Light Rain,72657
Siddhivinayak Temple,Mumbai,2015,8,19,1,0,Sunny,91108
Siddhivinayak Temple,Mumbai,2015,8,20,1,0,Cloudy,79763
Siddhivinayak Temple,Mumbai,2015,8,21,1,0,Cloudy,117423
Siddhivinayak Temple,Mumbai,2015,8,22,1,0,Humid,63699
Siddhivinayak Temple,Mumbai,2015,8,23,1,0,Humid,93023
Siddhivinayak Temple,Mumbai,2015,9,0,1,0,Sunny,25152
Siddhivinayak Temple,Mumbai,2015,9,1,1,0,Humid,4401
Siddhivinayak Temple,Mumbai,2015,9,2,1,0,Heavy Rain,3070
Siddhivinayak Temple,Mumbai,2015,9,3,1,0,Light Rain,3662
Siddhivinayak Temple,Mumbai,2015,9,4,1,0,Light Rain,2657
Siddhivinayak Temple,Mumbai,2015,9,5,1,0,Humid,8374
Siddhivinayak Temple,Mumbai,2015,9,6,1,0,Cloudy,35312
Siddhivinayak Temple,Mumbai,2015,9,7,1,0,Light Rain,26132
Siddhivinayak Temple,Mumbai,2015,9,8,1,0,Cloudy,30781
Siddhivinayak Temple,Mumbai,2015,9,9,1,0,Humid,29895
Siddhivinayak Temple,Mumbai,2015,9,10,1,0,Sunny,33719
Siddhivinayak Temple,Mumbai,2015,9,11,1,0,Light Rain,20202
Siddhivinayak Temple,Mumbai,2015,9,12,1,0,Cloudy,24327
Siddhivinayak Temple,Mumbai,2015,9,13,1,0,Sunny,32347
Siddhivinayak Temple,Mumbai,2015,9,14,1,0,Light Rain,24163
Siddhivinayak Temple,Mumbai,2015,9,15,1,0,Humid,28473
Siddhivinayak Temple,Mumbai,2015,9,16,1,0,Light Rain,22787
Siddhivinayak Temple,Mumbai,2015,9,17,1,0,Light Rain,25901
Siddhivinayak Temple,Mumbai,2015,9,18,1,0,Light Rain,66629
Siddhivinayak Temple,Mumbai,2015,9,19,1,0,Cloudy,93607
Siddhivinayak Temple,Mumbai,2015,9,20,1,0,Cloudy,64587
Siddhivinayak Temple,Mumbai,2015,9,21,1,0,Humid,76292
Siddhivinayak Temple,Mumbai,2015,9,22,1,0,Sunny,74701
Siddhivinayak Temple,Mumbai,2015,9,23,1,0,Light Rain,71307
Siddhivinayak Temple,Mumbai,2015,10,0,0,1,Light Rain,9100
Siddhivinayak Temple,Mumbai,2015,10,1,0,1,Humid,6714
Siddhivinayak Temple,Mumbai,2015,10,2,0,1,Light Rain,1307
Siddhivinayak Temple,Mumbai,2015,10,3,0,1,Sunny,7544
Siddhivinayak Temple,Mumbai,2015,10,4,0,1,Heavy Rain,2097
Siddhivinayak Temple,Mumbai,2015,10,5,0,1,Cloudy,7601
Siddhivinayak Temple,Mumbai,2015,10,6,0,1,Sunny,20685
Siddhivinayak Temple,Mumbai,2015,10,7,0,1,Cloudy,19981
Siddhivinayak Temple,Mumbai,2015,10,8,0,1,Cloudy,16508
Siddhivinayak Temple,Mumbai,2015,10,9,0,1,Light Rain,10945
Siddhivinayak Temple,Mumbai,2015,10,10,0,1,Light Rain,10896
Siddhivinayak Temple,Mumbai,2015,10,11,0,1,Sunny,19390
Siddhivinayak Temple,Mumbai,2015,10,12,0,1,Heavy Rain,5600
Siddhivinayak Temple,Mumbai,2015,10,13,0,1,Cloudy,13042
Siddhivinayak Temple,Mumbai,2015,10,14,0,1,Light Rain,9816
Siddhivinayak Temple,Mumbai,2015,10,15,0,1,Cloudy,20330
Siddhivinayak Temple,Mumbai,2015,10,16,0,1,Humid,19247
Siddhivinayak Temple,Mumbai,2015,10,17,0,1,Sunny,20914
Siddhivinayak Temple,Mumbai,2015,10,18,0,1,Cloudy,61545
Siddhivinayak Temple,Mumbai,2015,10,19,0,1,Cloudy,58310
Siddhivinayak Temple,Mumbai,2015,10,20,0,1,Humid,55328
Siddhivinayak Temple,Mumbai,2015,10,21,0,1,Humid,74241
Siddhivinayak Temple,Mumbai,2015,10,22,0,1,Light Rain,44978
Siddhivinayak Temple,Mumbai,2015,10,23,0,1,Sunny,63925
Siddhivinayak Temple,Mumbai,2015,11,0,0,1,Cloudy,69219
Siddhivinayak Temple,Mumbai,2015,11,1,0,1,Cloudy,13322
Siddhivinayak Temple,Mumbai,2015,11,2,0,1,Heavy Rain,6180
Siddhivinayak Temple,Mumbai,2015,11,3,0,1,Cloudy,20350
Siddhivinayak Temple,Mumbai,2015,11,4,0,1,Sunny,6510
Siddhivinayak Temple,Mumbai,2015,11,5,0,1,Heavy Rain,6518
Siddhivinayak Temple,Mumbai,2015,11,6,0,1,Heavy Rain,31038
Siddhivinayak Temple,Mumbai,2015,11,7,0,1,Light Rain,37505
Siddhivinayak Temple,Mumbai,2015,11,8,0,1,Cloudy,81508
Siddhivinayak Temple,Mumbai,2015,11,9,0,1,Humid,57194
Siddhivinayak Temple,Mumbai,2015,11,10,0,1,Light Rain,63662
Siddhivinayak Temple,Mumbai,2015,11,11,0,1,Light Rain,63233
Siddhivinayak Temple,Mumbai,2015,11,12,0,1,Humid,77431
