mandal_name,city,year,day_of_festival,hour_of_day,holiday_flag,special_event_flag,weather,volunteers_on_duty,headcount
Koradi Devi Temple,Nagpur,2023,2,23,0,0,Light Rain,40,18226
Koradi Devi Temple,Nagpur,2023,3,0,0,0,Light Rain,33,7056
Koradi Devi Temple,Nagpur,2023,3,1,0,0,Sunny,39,1957
Koradi Devi Temple,Nagpur,2023,3,2,0,0,Heavy Rain,56,1717
Koradi Devi Temple,Nagpur,2023,3,3,0,0,Sunny,32,3812
Koradi Devi Temple,Nagpur,2023,3,4,0,0,Pleasant,71,5279
Koradi Devi Temple,Nagpur,2023,3,5,0,0,Cloudy,56,4014
Koradi Devi Temple,Nagpur,2023,3,6,0,0,Sunny,55,12380
Koradi Devi Temple,Nagpur,2023,3,7,0,0,Cloudy,77,9496
Koradi Devi Temple,Nagpur,2023,3,8,1,0,Sunny,59,16988
Koradi Devi Temple,Nagpur,2023,3,9,0,0,Pleasant,67,8800
Koradi Devi Temple,Nagpur,2023,3,10,0,0,Heavy Rain,31,4265
Koradi Devi Temple,Nagpur,2023,3,11,0,0,Pleasant,75,11351
Koradi Devi Temple,Nagpur,2023,3,12,0,0,Sunny,73,11837
Koradi Devi Temple,Nagpur,2023,3,13,1,0,Light Rain,36,10594
Koradi Devi Temple,Nagpur,2023,3,14,0,0,Light Rain,48,9516
Koradi Devi Temple,Nagpur,2023,3,15,0,0,Pleasant,78,10861
Koradi Devi Temple,Nagpur,2023,3,16,0,0,Cloudy,73,11855
Koradi Devi Temple,Nagpur,2023,3,17,0,0,Pleasant,77,9310
Koradi Devi Temple,Nagpur,2023,3,18,0,0,Sunny,37,21289
Koradi Devi Temple,Nagpur,2023,3,19,0,0,Light Rain,42,27725
Koradi Devi Temple,Nagpur,2023,3,20,0,0,Sunny,69,29389
Koradi Devi Temple,Nagpur,2023,3,21,0,0,Cloudy,75,22859
Koradi Devi Temple,Nagpur,2023,3,22,0,0,Cloudy,60,32130
Koradi Devi Temple,Nagpur,2023,3,23,0,0,Cloudy,67,37762
Koradi Devi Temple,Nagpur,2023,4,0,0,0,Cloudy,32,9500
Koradi Devi Temple,Nagpur,2023,4,1,0,0,Sunny,61,4888
Koradi Devi Temple,Nagpur,2023,4,2,1,0,Pleasant,68,4099
Koradi Devi Temple,Nagpur,2023,4,3,0,0,Heavy Rain,65,1110
Koradi Devi Temple,Nagpur,2023,4,4,0,0,Cloudy,44,4650
Koradi Devi Temple,Nagpur,2023,4,5,0,0,Heavy Rain,42,2433
Koradi Devi Temple,Nagpur,2023,4,6,0,0,Light Rain,51,9294
Koradi Devi Temple,Nagpur,2023,4,7,0,0,Pleasant,74,9725
Koradi Devi Temple,Nagpur,2023,4,8,0,0,Pleasant,60,7567
Koradi Devi Temple,Nagpur,2023,4,9,0,0,Heavy Rain,48,5210
Koradi Devi Temple,Nagpur,2023,4,10,0,0,Cloudy,57,8603
Koradi Devi Temple,Nagpur,2023,4,11,0,0,Light Rain,63,8364
Koradi Devi Temple,Nagpur,2023,4,12,0,0,Heavy Rain,35,4794
Koradi Devi Temple,Nagpur,2023,4,13,0,0,Heavy Rain,69,6299
Koradi Devi Temple,Nagpur,2023,4,14,0,0,Cloudy,70,11783
Koradi Devi Temple,Nagpur,2023,4,15,0,0,Sunny,59,12639
Koradi Devi Temple,Nagpur,2023,4,16,0,0,Cloudy,42,12713
Koradi Devi Temple,Nagpur,2023,4,17,0,0,Cloudy,74,9128
Koradi Devi Temple,Nagpur,2023,4,18,0,0,Heavy Rain,72,18492
Koradi Devi Temple,Nagpur,2023,4,19,0,0,Light Rain,56,18944
Koradi Devi Temple,Nagpur,2023,4,20,0,0,Pleasant,55,18465
Koradi Devi Temple,Nagpur,2023,4,21,0,0,Light Rain,53,18287
Koradi Devi Temple,Nagpur,2023,4,22,0,0,Light Rain,47,20454
Koradi Devi Temple,Nagpur,2023,4,23,0,0,Cloudy,58,24625
Koradi Devi Temple,Nagpur,2023,5,0,1,0,Sunny,79,21813
Koradi Devi Temple,Nagpur,2023,5,1,1,0,Heavy Rain,56,2760
Koradi Devi Temple,Nagpur,2023,5,2,1,0,Light Rain,34,2766
Koradi Devi Temple,Nagpur,2023,5,3,1,0,Heavy Rain,49,3975
Koradi Devi Temple,Nagpur,2023,5,4,1,0,Sunny,36,6147
Koradi Devi Temple,Nagpur,2023,5,5,1,0,Sunny,55,8558
Koradi Devi Temple,Nagpur,2023,5,6,1,0,Cloudy,61,18474
Koradi Devi Temple,Nagpur,2023,5,7,1,0,Cloudy,79,12565
Koradi Devi Temple,Nagpur,2023,5,8,1,0,Pleasant,31,11626
Koradi Devi Temple,Nagpur,2023,5,9,1,0,Sunny,34,16115
Koradi Devi Temple,Nagpur,2023,5,10,1,0,Sunny,35,19495
Koradi Devi Temple,Nagpur,2023,5,11,1,0,Pleasant,41,10640
Koradi Devi Temple,Nagpur,2023,5,12,1,0,Light Rain,36,9716
Koradi Devi Temple,Nagpur,2023,5,13,1,0,Light Rain,50,12494
Koradi Devi Temple,Nagpur,2023,5,14,1,0,Cloudy,62,13916
Koradi Devi Temple,Nagpur,2023,5,15,1,0,Cloudy,65,16245
Koradi Devi Temple,Nagpur,2023,5,16,1,0,Light Rain,68,19198
Koradi Devi Temple,Nagpur,2023,5,17,1,0,Pleasant,60,14864
Koradi Devi Temple,Nagpur,2023,5,18,1,0,Light Rain,57,25775
Koradi Devi Temple,Nagpur,2023,5,19,1,0,Heavy Rain,34,39130
Koradi Devi Temple,Nagpur,2023,5,20,1,0,Cloudy,61,37131
Koradi Devi Temple,Nagpur,2023,5,21,1,0,Sunny,40,63267
Koradi Devi Temple,Nagpur,2023,5,22,1,0,Pleasant,78,32818
Koradi Devi Temple,Nagpur,2023,5,23,1,0,Heavy Rain,71,13272
Koradi Devi Temple,Nagpur,2023,6,0,1,0,Light Rain,78,15948
Koradi Devi Temple,Nagpur,2023,6,1,1,0,Pleasant,34,4038
Koradi Devi Temple,Nagpur,2023,6,2,1,0,Heavy Rain,38,2479
Koradi Devi Temple,Nagpur,2023,6,3,1,0,Light Rain,76,4223
Koradi Devi Temple,Nagpur,2023,6,4,1,0,Sunny,38,10029
Koradi Devi Temple,Nagpur,2023,6,5,1,0,Cloudy,64,5509
Koradi Devi Temple,Nagpur,2023,6,6,1,0,Sunny,67,17819
Koradi Devi Temple,Nagpur,2023,6,7,1,0,Pleasant,43,9853
Koradi Devi Temple,Nagpur,2023,6,8,1,0,Sunny,43,22718
Koradi Devi Temple,Nagpur,2023,6,9,1,0,Light Rain,46,8818
Koradi Devi Temple,Nagpur,2023,6,10,1,0,Sunny,76,17977
Koradi Devi Temple,Nagpur,2023,6,11,1,0,Pleasant,42,19448
Koradi Devi Temple,Nagpur,2023,6,12,1,0,Cloudy,57,26751
Koradi Devi Temple,Nagpur,2023,6,13,1,0,Cloudy,31,14595
Koradi Devi Temple,Nagpur,2023,6,14,1,0,Sunny,44,18167
Koradi Devi Temple,Nagpur,2023,6,15,1,0,Cloudy,76,23797
Koradi Devi Temple,Nagpur,2023,6,16,1,0,Sunny,73,17713
Koradi Devi Temple,Nagpur,2023,6,17,1,0,Pleasant,44,12159
Koradi Devi Temple,Nagpur,2023,6,18,1,0,Pleasant,66,42351
Koradi Devi Temple,Nagpur,2023,6,19,1,0,Light Rain,40,52663
Koradi Devi Temple,Nagpur,2023,6,20,1,0,Sunny,79,39537
Koradi Devi Temple,Nagpur,2023,6,21,1,0,Heavy Rain,61,14057
Koradi Devi Temple,Nagpur,2023,6,22,1,0,Light Rain,51,36640
Koradi Devi Temple,Nagpur,2023,6,23,1,0,Heavy Rain,50,19626
Koradi Devi Temple,Nagpur,2023,7,0,0,0,Cloudy,64,10071
Koradi Devi Temple,Nagpur,2023,7,1,0,0,Sunny,48,4614
Koradi Devi Temple,Nagpur,2023,7,2,0,0,Cloudy,78,3779
Koradi Devi Temple,Nagpur,2023,7,3,0,0,Sunny,30,2100
Koradi Devi Temple,Nagpur,2023,7,4,0,0,Cloudy,79,2045
Koradi Devi Temple,Nagpur,2023,7,5,0,0,Pleasant,44,2266
Koradi Devi Temple,Nagpur,2023,7,6,0,0,Sunny,68,9575
Koradi Devi Temple,Nagpur,2023,7,7,0,0,Pleasant,80,7124
Koradi Devi Temple,Nagpur,2023,7,8,0,0,Light Rain,43,6016
Koradi Devi Temple,Nagpur,2023,7,9,0,0,Sunny,59,7792
Koradi Devi Temple,Nagpur,2023,7,10,0,0,Heavy Rain,47,4128
Koradi Devi Temple,Nagpur,2023,7,11,0,0,Light Rain,52,10384
Koradi Devi Temple,Nagpur,2023,7,12,0,0,Light Rain,37,9037
Koradi Devi Temple,Nagpur,2023,7,13,0,0,Pleasant,80,10412
Koradi Devi Temple,Nagpur,2023,7,14,0,0,Pleasant,54,10308
Koradi Devi Temple,Nagpur,2023,7,15,0,0,Light Rain,69,12846
Koradi Devi Temple,Nagpur,2023,7,16,1,0,Light Rain,41,14569
Koradi Devi Temple,Nagpur,2023,7,17,0,0,Heavy Rain,61,5026
Koradi Devi Temple,Nagpur,2023,7,18,0,0,Cloudy,62,34132
Koradi Devi Temple,Nagpur,2023,7,19,0,0,Heavy Rain,53,11970
Koradi Devi Temple,Nagpur,2023,7,20,1,0,Heavy Rain,66,11974
Koradi Devi Temple,Nagpur,2023,7,21,0,0,Heavy Rain,52,16932
Koradi Devi Temple,Nagpur,2023,7,22,0,0,Sunny,33,30454
Koradi Devi Temple,Nagpur,2023,7,23,0,0,Cloudy,52,24409
Koradi Devi Temple,Nagpur,2023,8,0,0,1,Heavy Rain,69,7106
Koradi Devi Temple,Nagpur,2023,8,1,0,1,Cloudy,44,9099
Koradi Devi Temple,Nagpur,2023,8,2,0,1,Light Rain,72,3987
Koradi Devi Temple,Nagpur,2023,8,3,0,1,Light Rain,41,4283
Koradi Devi Temple,Nagpur,2023,8,4,0,1,Cloudy,53,11054
Koradi Devi Temple,Nagpur,2023,8,5,0,1,Pleasant,41,11001
Koradi Devi Temple,Nagpur,2023,8,6,0,1,Light Rain,39,10849
Koradi Devi Temple,Nagpur,2023,8,7,0,1,Pleasant,80,12235
Koradi Devi Temple,Nagpur,2023,8,8,0,1,Cloudy,39,23127
Koradi Devi Temple,Nagpur,2023,8,9,0,1,Pleasant,31,14907
Koradi Devi Temple,Nagpur,2023,8,10,0,1,Sunny,67,28964
Koradi Devi Temple,Nagpur,2023,8,11,0,1,Cloudy,69,19067
Koradi Devi Temple,Nagpur,2023,8,12,0,1,Light Rain,57,17899
Koradi Devi Temple,Nagpur,2023,8,13,0,1,Cloudy,49,18010
Koradi Devi Temple,Nagpur,2023,8,14,0,1,Heavy Rain,72,12469
Koradi Devi Temple,Nagpur,2023,8,15,0,1,Sunny,65,19191
Koradi Devi Temple,Nagpur,2023,8,16,0,1,Sunny,32,37285
Koradi Devi Temple,Nagpur,2023,8,17,0,1,Sunny,35,18520
Koradi Devi Temple,Nagpur,2023,8,18,0,1,Sunny,78,42985
Koradi Devi Temple,Nagpur,2023,8,19,0,1,Pleasant,42,52750
Koradi Devi Temple,Nagpur,2023,8,20,0,1,Heavy Rain,36,38666
Koradi Devi Temple,Nagpur,2023,8,21,1,1,Pleasant,52,59922
Koradi Devi Temple,Nagpur,2023,8,22,0,1,Cloudy,45,46897
Koradi Devi Temple,Nagpur,2023,8,23,0,1,Sunny,66,60364
Koradi Devi Temple,Nagpur,2023,9,0,1,1,Cloudy,61,30692
Koradi Devi Temple,Nagpur,2023,9,1,1,1,Sunny,37,20693
Koradi Devi Temple,Nagpur,2023,9,2,0,1,Light Rain,42,3823
Koradi Devi Temple,Nagpur,2023,9,3,0,1,Cloudy,70,5349
Koradi Devi Temple,Nagpur,2023,9,4,0,1,Cloudy,36,7736
Koradi Devi Temple,Nagpur,2023,9,5,1,1,Cloudy,67,6735
Koradi Devi Temple,Nagpur,2023,9,6,0,1,Light Rain,44,10790
Koradi Devi Temple,Nagpur,2023,9,7,0,1,Light Rain,47,11333
Koradi Devi Temple,Nagpur,2023,9,8,0,1,Light Rain,75,14001
Koradi Devi Temple,Nagpur,2023,9,9,1,1,Heavy Rain,75,15890
Koradi Devi Temple,Nagpur,2023,9,10,0,1,Cloudy,44,10754
Koradi Devi Temple,Nagpur,2023,9,11,0,1,Heavy Rain,50,10292
Koradi Devi Temple,Nagpur,2023,9,12,0,1,Cloudy,77,16439
Koradi Devi Temple,Nagpur,2023,9,13,0,1,Pleasant,67,25917
Koradi Devi Temple,Nagpur,2023,9,14,0,1,Sunny,39,21341
Koradi Devi Temple,Nagpur,2023,9,15,0,1,Cloudy,33,18440
Koradi Devi Temple,Nagpur,2023,9,16,0,1,Light Rain,35,16487
Koradi Devi Temple,Nagpur,2023,9,17,0,1,Sunny,45,17931
Koradi Devi Temple,Nagpur,2023,9,18,0,1,Sunny,45,52468
Koradi Devi Temple,Nagpur,2023,9,19,0,1,Heavy Rain,46,21235
Koradi Devi Temple,Nagpur,2023,9,20,0,1,Sunny,51,41768
Koradi Devi Temple,Nagpur,2023,9,21,0,1,Cloudy,37,50516
Koradi Devi Temple,Nagpur,2023,9,22,0,1,Heavy Rain,50,31800
Koradi Devi Temple,Nagpur,2023,9,23,1,1,Sunny,57,72233
Koradi Devi Temple,Nagpur,2024,1,0,0,1,Light Rain,68,13764
Koradi Devi Temple,Nagpur,2024,1,1,0,1,Cloudy,50,9401
Koradi Devi Temple,Nagpur,2024,1,2,0,1,Pleasant,31,6884
Koradi Devi Temple,Nagpur,2024,1,3,0,1,Heavy Rain,39,3236
Koradi Devi Temple,Nagpur,2024,1,4,0,1,Pleasant,43,4206
Koradi Devi Temple,Nagpur,2024,1,5,0,1,Heavy Rain,52,2949
Koradi Devi Temple,Nagpur,2024,1,6,0,1,Pleasant,53,20070
Koradi Devi Temple,Nagpur,2024,1,7,0,1,Pleasant,71,19218
Koradi Devi Temple,Nagpur,2024,1,8,0,1,Cloudy,41,25730
Koradi Devi Temple,Nagpur,2024,1,9,0,1,Heavy Rain,78,10385
Koradi Devi Temple,Nagpur,2024,1,10,0,1,Pleasant,72,17866
Koradi Devi Temple,Nagpur,2024,1,11,1,1,Cloudy,35,34297
Koradi Devi Temple,Nagpur,2024,1,12,0,1,Sunny,69,24106
Koradi Devi Temple,Nagpur,2024,1,13,1,1,Light Rain,79,35101
Koradi Devi Temple,Nagpur,2024,1,14,0,1,Heavy Rain,55,14970
Koradi Devi Temple,Nagpur,2024,1,15,0,1,Sunny,66,22100
Koradi Devi Temple,Nagpur,2024,1,16,0,1,Pleasant,78,24528
Koradi Devi Temple,Nagpur,2024,1,17,0,1,Sunny,68,20938
Koradi Devi Temple,Nagpur,2024,1,18,0,1,Cloudy,52,76165
Koradi Devi Temple,Nagpur,2024,1,19,0,1,Light Rain,43,37606
Koradi Devi Temple,Nagpur,2024,1,20,0,1,Heavy Rain,56,39411
Koradi Devi Temple,Nagpur,2024,1,21,0,1,Sunny,74,88311
Koradi Devi Temple,Nagpur,2024,1,22,0,1,Sunny,40,76459
Koradi Devi Temple,Nagpur,2024,1,23,0,1,Light Rain,41,51379
Koradi Devi Temple,Nagpur,2024,2,0,1,0,Pleasant,42,11095
Koradi Devi Temple,Nagpur,2024,2,1,0,0,Heavy Rain,30,1793
Koradi Devi Temple,Nagpur,2024,2,2,0,0,Cloudy,68,4183
Koradi Devi Temple,Nagpur,2024,2,3,0,0,Sunny,36,3025
Koradi Devi Temple,Nagpur,2024,2,4,0,0,Sunny,34,3473
Koradi Devi Temple,Nagpur,2024,2,5,0,0,Sunny,38,3544
Koradi Devi Temple,Nagpur,2024,2,6,0,0,Pleasant,38,12500
Koradi Devi Temple,Nagpur,2024,2,7,1,0,Sunny,73,17634
Koradi Devi Temple,Nagpur,2024,2,8,0,0,Cloudy,65,9279
Koradi Devi Temple,Nagpur,2024,2,9,0,0,Sunny,63,13404
Koradi Devi Temple,Nagpur,2024,2,10,0,0,Pleasant,70,8814
Koradi Devi Temple,Nagpur,2024,2,11,0,0,Pleasant,32,11499
Koradi Devi Temple,Nagpur,2024,2,12,0,0,Light Rain,57,7291
Koradi Devi Temple,Nagpur,2024,2,13,0,0,Cloudy,65,14525
Koradi Devi Temple,Nagpur,2024,2,14,0,0,Sunny,37,15431
Koradi Devi Temple,Nagpur,2024,2,15,0,0,Sunny,60,11105
Koradi Devi Temple,Nagpur,2024,2,16,0,0,Sunny,74,12639
Koradi Devi Temple,Nagpur,2024,2,17,0,0,Heavy Rain,48,4450
Koradi Devi Temple,Nagpur,2024,2,18,0,0,Cloudy,65,35478
Koradi Devi Temple,Nagpur,2024,2,19,0,0,Pleasant,56,37974
Koradi Devi Temple,Nagpur,2024,2,20,0,0,Pleasant,78,31502
Koradi Devi Temple,Nagpur,2024,2,21,0,0,Cloudy,70,27278
Koradi Devi Temple,Nagpur,2024,2,22,0,0,Pleasant,79,18769
Koradi Devi Temple,Nagpur,2024,2,23,0,0,Pleasant,56,32718
Koradi Devi Temple,Nagpur,2024,3,0,1,0,Sunny,61,18286
Koradi Devi Temple,Nagpur,2024,3,1,1,0,Heavy Rain,38,4701
Koradi Devi Temple,Nagpur,2024,3,2,1,0,Sunny,44,12079
Koradi Devi Temple,Nagpur,2024,3,3,1,0,Cloudy,69,6613
Koradi Devi Temple,Nagpur,2024,3,4,1,0,Sunny,77,7304
Koradi Devi Temple,Nagpur,2024,3,5,1,0,Sunny,37,9748
Koradi Devi Temple,Nagpur,2024,3,6,1,0,Cloudy,64,17250
Koradi Devi Temple,Nagpur,2024,3,7,1,0,Sunny,57,15471
Koradi Devi Temple,Nagpur,2024,3,8,1,0,Heavy Rain,31,9517
Koradi Devi Temple,Nagpur,2024,3,9,1,0,Cloudy,37,14726
Koradi Devi Temple,Nagpur,2024,3,10,1,0,Pleasant,40,20104
Koradi Devi Temple,Nagpur,2024,3,11,1,0,Pleasant,53,25353
Koradi Devi Temple,Nagpur,2024,3,12,1,0,Cloudy,60,17354
Koradi Devi Temple,Nagpur,2024,3,13,1,0,Pleasant,54,20065
Koradi Devi Temple,Nagpur,2024,3,14,1,0,Cloudy,73,28601
Koradi Devi Temple,Nagpur,2024,3,15,1,0,Cloudy,49,22655
Koradi Devi Temple,Nagpur,2024,3,16,1,0,Light Rain,44,14017
Koradi Devi Temple,Nagpur,2024,3,17,1,0,Sunny,41,15006
Koradi Devi Temple,Nagpur,2024,3,18,1,0,Light Rain,51,41518
Koradi Devi Temple,Nagpur,2024,3,19,1,0,Heavy Rain,61,25392
Koradi Devi Temple,Nagpur,2024,3,20,1,0,Heavy Rain,37,28843
Koradi Devi Temple,Nagpur,2024,3,21,1,0,Light Rain,66,34818
Koradi Devi Temple,Nagpur,2024,3,22,1,0,Heavy Rain,33,29910
Koradi Devi Temple,Nagpur,2024,3,23,1,0,Sunny,61,44031
Koradi Devi Temple,Nagpur,2024,4,0,1,0,Light Rain,80,16429
Koradi Devi Temple,Nagpur,2024,4,1,1,0,Cloudy,69,4799
Koradi Devi Temple,Nagpur,2024,4,2,1,0,Cloudy,53,5709
Koradi Devi Temple,Nagpur,2024,4,3,1,0,Light Rain,38,6216
Koradi Devi Temple,Nagpur,2024,4,4,1,0,Heavy Rain,78,1851
Koradi Devi Temple,Nagpur,2024,4,5,1,0,Cloudy,46,9354
Koradi Devi Temple,Nagpur,2024,4,6,1,0,Light Rain,35,9388
Koradi Devi Temple,Nagpur,2024,4,7,1,0,Pleasant,45,19065
Koradi Devi Temple,Nagpur,2024,4,8,1,0,Heavy Rain,46,7423
Koradi Devi Temple,Nagpur,2024,4,9,1,0,Cloudy,50,14986
Koradi Devi Temple,Nagpur,2024,4,10,1,0,Sunny,32,12291
Koradi Devi Temple,Nagpur,2024,4,11,1,0,Cloudy,67,13794
Koradi Devi Temple,Nagpur,2024,4,12,1,0,Heavy Rain,55,9801
Koradi Devi Temple,Nagpur,2024,4,13,1,0,Sunny,57,14673
Koradi Devi Temple,Nagpur,2024,4,14,1,0,Light Rain,59,13664
Koradi Devi Temple,Nagpur,2024,4,15,1,0,Sunny,77,19947
Koradi Devi Temple,Nagpur,2024,4,16,1,0,Cloudy,56,14711
Koradi Devi Temple,Nagpur,2024,4,17,1,0,Pleasant,70,19726
Koradi Devi Temple,Nagpur,2024,4,18,1,0,Pleasant,44,53475
Koradi Devi Temple,Nagpur,2024,4,19,1,0,Cloudy,36,42271
Koradi Devi Temple,Nagpur,2024,4,20,1,0,Light Rain,40,18628
Koradi Devi Temple,Nagpur,2024,4,21,1,0,Light Rain,53,52840
Koradi Devi Temple,Nagpur,2024,4,22,1,0,Light Rain,66,48712
Koradi Devi Temple,Nagpur,2024,4,23,1,0,Pleasant,57,42334
Koradi Devi Temple,Nagpur,2024,5,0,0,0,Heavy Rain,72,4672
Koradi Devi Temple,Nagpur,2024,5,1,0,0,Sunny,68,4443
Koradi Devi Temple,Nagpur,2024,5,2,0,0,Sunny,47,3117
Koradi Devi Temple,Nagpur,2024,5,3,1,0,Cloudy,56,6057
Koradi Devi Temple,Nagpur,2024,5,4,0,0,Light Rain,41,1893
Koradi Devi Temple,Nagpur,2024,5,5,0,0,Cloudy,41,4569
Koradi Devi Temple,Nagpur,2024,5,6,0,0,Heavy Rain,53,4584
Koradi Devi Temple,Nagpur,2024,5,7,0,0,Heavy Rain,76,5539
Koradi Devi Temple,Nagpur,2024,5,8,0,0,Light Rain,39,7481
Koradi Devi Temple,Nagpur,2024,5,9,0,0,Sunny,77,12639
Koradi Devi Temple,Nagpur,2024,5,10,0,0,Light Rain,47,7960
Koradi Devi Temple,Nagpur,2024,5,11,0,0,Heavy Rain,54,5849
Koradi Devi Temple,Nagpur,2024,5,12,1,0,Light Rain,73,15685
Koradi Devi Temple,Nagpur,2024,5,13,0,0,Cloudy,36,11311
Koradi Devi Temple,Nagpur,2024,5,14,0,0,Cloudy,30,12619
Koradi Devi Temple,Nagpur,2024,5,15,0,0,Pleasant,47,17097
Koradi Devi Temple,Nagpur,2024,5,16,0,0,Light Rain,71,9850
Koradi Devi Temple,Nagpur,2024,5,17,0,0,Light Rain,33,6610
Koradi Devi Temple,Nagpur,2024,5,18,0,0,Cloudy,41,36193
Koradi Devi Temple,Nagpur,2024,5,19,0,0,Sunny,37,32865
Koradi Devi Temple,Nagpur,2024,5,20,0,0,Cloudy,62,31890
Koradi Devi Temple,Nagpur,2024,5,21,0,0,Pleasant,43,22089
Koradi Devi Temple,Nagpur,2024,5,22,0,0,Cloudy,70,32166
Koradi Devi Temple,Nagpur,2024,5,23,0,0,Light Rain,66,25014
Koradi Devi Temple,Nagpur,2024,6,0,0,0,Light Rain,64,9256
Koradi Devi Temple,Nagpur,2024,6,1,0,0,Light Rain,68,3134
Koradi Devi Temple,Nagpur,2024,6,2,0,0,Pleasant,34,2931
Koradi Devi Temple,Nagpur,2024,6,3,0,0,Sunny,41,4575
Koradi Devi Temple,Nagpur,2024,6,4,0,0,Heavy Rain,79,1990
Koradi Devi Temple,Nagpur,2024,6,5,0,0,Cloudy,36,3533
Koradi Devi Temple,Nagpur,2024,6,6,0,0,Pleasant,44,12439
Koradi Devi Temple,Nagpur,2024,6,7,0,0,Cloudy,35,7865
Koradi Devi Temple,Nagpur,2024,6,8,0,0,Cloudy,55,8942
Koradi Devi Temple,Nagpur,2024,6,9,0,0,Light Rain,31,7212
Koradi Devi Temple,Nagpur,2024,6,10,1,0,Pleasant,64,17418
Koradi Devi Temple,Nagpur,2024,6,11,0,0,Pleasant,38,10270
Koradi Devi Temple,Nagpur,2024,6,12,0,0,Light Rain,34,7295
Koradi Devi Temple,Nagpur,2024,6,13,1,0,Pleasant,76,15823
Koradi Devi Temple,Nagpur,2024,6,14,1,0,Heavy Rain,32,7488
Koradi Devi Temple,Nagpur,2024,6,15,0,0,Cloudy,54,10361
Koradi Devi Temple,Nagpur,2024,6,16,0,0,Light Rain,35,11034
Koradi Devi Temple,Nagpur,2024,6,17,0,0,Light Rain,66,7698
Koradi Devi Temple,Nagpur,2024,6,18,0,0,Pleasant,38,29796
Koradi Devi Temple,Nagpur,2024,6,19,0,0,Heavy Rain,42,13452
Koradi Devi Temple,Nagpur,2024,6,20,0,0,Heavy Rain,59,20816
Koradi Devi Temple,Nagpur,2024,6,21,0,0,Sunny,49,35104
Koradi Devi Temple,Nagpur,2024,6,22,0,0,Heavy Rain,64,13973
Koradi Devi Temple,Nagpur,2024,6,23,0,0,Pleasant,30,30363
Koradi Devi Temple,Nagpur,2024,7,0,0,0,Cloudy,58,11414
Koradi Devi Temple,Nagpur,2024,7,1,1,0,Cloudy,49,3543
Koradi Devi Temple,Nagpur,2024,7,2,0,0,Pleasant,36,1608
Koradi Devi Temple,Nagpur,2024,7,3,0,0,Pleasant,59,2653
Koradi Devi Temple,Nagpur,2024,7,4,0,0,Cloudy,65,3967
Koradi Devi Temple,Nagpur,2024,7,5,1,0,Cloudy,67,10678
Koradi Devi Temple,Nagpur,2024,7,6,0,0,Sunny,47,11930
Koradi Devi Temple,Nagpur,2024,7,7,0,0,Heavy Rain,37,5679
Koradi Devi Temple,Nagpur,2024,7,8,0,0,Cloudy,37,8067
Koradi Devi Temple,Nagpur,2024,7,9,0,0,Sunny,78,8857
Koradi Devi Temple,Nagpur,2024,7,10,0,0,Sunny,69,12106
Koradi Devi Temple,Nagpur,2024,7,11,1,0,Light Rain,46,18255
Koradi Devi Temple,Nagpur,2024,7,12,0,0,Light Rain,41,7838
Koradi Devi Temple,Nagpur,2024,7,13,0,0,Pleasant,80,13243
Koradi Devi Temple,Nagpur,2024,7,14,0,0,Pleasant,34,11131
Koradi Devi Temple,Nagpur,2024,7,15,0,0,Pleasant,63,10537
Koradi Devi Temple,Nagpur,2024,7,16,0,0,Light Rain,58,8471
Koradi Devi Temple,Nagpur,2024,7,17,0,0,Cloudy,40,11790
Koradi Devi Temple,Nagpur,2024,7,18,1,0,Pleasant,52,41087
Koradi Devi Temple,Nagpur,2024,7,19,0,0,Light Rain,70,25015
Koradi Devi Temple,Nagpur,2024,7,20,0,0,Cloudy,36,38938
Koradi Devi Temple,Nagpur,2024,7,21,0,0,Sunny,47,20856
Koradi Devi Temple,Nagpur,2024,7,22,0,0,Cloudy,45,26805
Koradi Devi Temple,Nagpur,2024,7,23,0,0,Light Rain,31,18460
Koradi Devi Temple,Nagpur,2024,8,0,0,1,Heavy Rain,48,12517
Koradi Devi Temple,Nagpur,2024,8,1,0,1,Heavy Rain,79,5512
Koradi Devi Temple,Nagpur,2024,8,2,0,1,Heavy Rain,61,3626
Koradi Devi Temple,Nagpur,2024,8,3,0,1,Light Rain,50,3072
Koradi Devi Temple,Nagpur,2024,8,4,0,1,Sunny,73,12249
Koradi Devi Temple,Nagpur,2024,8,5,0,1,Pleasant,64,10092
Koradi Devi Temple,Nagpur,2024,8,6,0,1,Heavy Rain,80,9251
Koradi Devi Temple,Nagpur,2024,8,7,1,1,Heavy Rain,74,16346
Koradi Devi Temple,Nagpur,2024,8,8,0,1,Sunny,76,19346
Koradi Devi Temple,Nagpur,2024,8,9,0,1,Sunny,43,26098
Koradi Devi Temple,Nagpur,2024,8,10,0,1,Sunny,62,20996
Koradi Devi Temple,Nagpur,2024,8,11,0,1,Pleasant,44,19521
Koradi Devi Temple,Nagpur,2024,8,12,0,1,Pleasant,31,31473
Koradi Devi Temple,Nagpur,2024,8,13,0,1,Sunny,50,23667
Koradi Devi Temple,Nagpur,2024,8,14,1,1,Cloudy,59,38625
Koradi Devi Temple,Nagpur,2024,8,15,0,1,Light Rain,31,22506
Koradi Devi Temple,Nagpur,2024,8,16,0,1,Light Rain,57,17756
Koradi Devi Temple,Nagpur,2024,8,17,0,1,Sunny,72,14808
Koradi Devi Temple,Nagpur,2024,8,18,0,1,Sunny,74,55057
