temple_name,city,year,month,day_of_month,time_slot,is_weekend_or_holiday,is_special_festival,weather,headcount
Kashi Vishwanath,Varanasi,2018,10,6,4,1,1,Clear,9050
Kashi Vishwanath,Varanasi,2018,10,6,5,1,1,Clear,20946
Kashi Vishwanath,Varanasi,2018,10,6,6,1,1,Cloudy,13205
Kashi Vishwanath,Varanasi,2018,10,6,7,1,1,Clear,15501
Kashi Vishwanath,Varanasi,2018,10,6,8,1,1,Cloudy,21382
Kashi Vishwanath,Varanasi,2018,10,6,9,1,1,Clear,21234
Kashi Vishwanath,Varanasi,2018,10,6,10,1,1,Cloudy,14264
Kashi Vishwanath,Varanasi,2018,10,6,11,1,1,Humid,6546
Kashi Vishwanath,Varanasi,2018,10,6,12,1,1,Humid,12176
Kashi Vishwanath,Varanasi,2018,10,6,13,1,1,Foggy,8185
Kashi Vishwanath,Varanasi,2018,10,6,14,1,1,Clear,8394
Kashi Vishwanath,Varanasi,2018,10,6,15,1,1,Humid,12268
Kashi Vishwanath,Varanasi,2018,10,6,16,1,1,Foggy,11011
Kashi Vishwanath,Varanasi,2018,10,6,17,1,1,Humid,13410
Kashi Vishwanath,Varanasi,2018,10,6,18,1,1,Foggy,34602
Kashi Vishwanath,Varanasi,2018,10,6,19,1,1,Foggy,33703
Kashi Vishwanath,Varanasi,2018,10,6,20,1,1,Foggy,23330
Kashi Vishwanath,Varanasi,2018,10,6,21,1,1,Rain,46347
Kashi Vishwanath,Varanasi,2018,10,6,22,1,1,Foggy,30355
Kashi Vishwanath,Varanasi,2018,10,6,23,1,1,Clear,10506
Kashi Vishwanath,Varanasi,2018,10,7,0,1,1,Foggy,14798
Kashi Vishwanath,Varanasi,2018,10,7,1,1,1,Rain,10850
Kashi Vishwanath,Varanasi,2018,10,7,2,1,1,Rain,8538
Kashi Vishwanath,Varanasi,2018,10,7,3,1,1,Rain,13990
Kashi Vishwanath,Varanasi,2018,10,7,4,1,1,Humid,8176
Kashi Vishwanath,Varanasi,2018,10,7,5,1,1,Cloudy,21263
Kashi Vishwanath,Varanasi,2018,10,7,6,1,1,Rain,28255
Kashi Vishwanath,Varanasi,2018,10,7,7,1,1,Cloudy,20026
Kashi Vishwanath,Varanasi,2018,10,7,8,1,1,Clear,13202
Kashi Vishwanath,Varanasi,2018,10,7,9,1,1,Clear,24211
Kashi Vishwanath,Varanasi,2018,10,7,10,1,1,Clear,6871
Kashi Vishwanath,Varanasi,2018,10,7,11,1,1,Cloudy,9710
Kashi Vishwanath,Varanasi,2018,10,7,12,1,1,Rain,6512
Kashi Vishwanath,Varanasi,2018,10,7,13,1,1,Humid,6431
Kashi Vishwanath,Varanasi,2018,10,7,14,1,1,Clear,14714
Kashi Vishwanath,Varanasi,2018,10,7,15,1,1,Clear,11297
Kashi Vishwanath,Varanasi,2018,10,7,16,1,1,Clear,8614
Kashi Vishwanath,Varanasi,2018,10,7,17,1,1,Clear,6807
Kashi Vishwanath,Varanasi,2018,10,7,18,1,1,Foggy,46735
Kashi Vishwanath,Varanasi,2018,10,7,19,1,1,Humid,21944
Kashi Vishwanath,Varanasi,2018,10,7,20,1,1,Foggy,28376
Kashi Vishwanath,Varanasi,2018,10,7,21,1,1,Cloudy,28338
Kashi Vishwanath,Varanasi,2018,10,7,22,1,1,Rain,33557
Kashi Vishwanath,Varanasi,2018,10,7,23,1,1,Rain,11879
Kashi Vishwanath,Varanasi,2018,10,8,0,0,1,Foggy,20004
Kashi Vishwanath,Varanasi,2018,10,8,1,0,1,Rain,46079
Kashi Vishwanath,Varanasi,2018,10,8,2,0,1,Clear,21045
Kashi Vishwanath,Varanasi,2018,10,8,3,0,1,Rain,42157
Kashi Vishwanath,Varanasi,2018,10,8,4,0,1,Foggy,41078
Kashi Vishwanath,Varanasi,2018,10,8,5,0,1,Clear,70397
Kashi Vishwanath,Varanasi,2018,10,8,6,0,1,Rain,79685
Kashi Vishwanath,Varanasi,2018,10,8,7,0,1,Humid,41458
Kashi Vishwanath,Varanasi,2018,10,8,8,0,1,Clear,62294
Kashi Vishwanath,Varanasi,2018,10,8,9,0,1,Foggy,80177
Kashi Vishwanath,Varanasi,2018,10,8,10,0,1,Clear,35783
Kashi Vishwanath,Varanasi,2018,10,8,11,0,1,Humid,46783
Kashi Vishwanath,Varanasi,2018,10,8,12,0,1,Foggy,41926
Kashi Vishwanath,Varanasi,2018,10,8,13,0,1,Cloudy,39101
Kashi Vishwanath,Varanasi,2018,10,8,14,0,1,Rain,24139
Kashi Vishwanath,Varanasi,2018,10,8,15,0,1,Rain,39765
Kashi Vishwanath,Varanasi,2018,10,8,16,0,1,Foggy,49702
Kashi Vishwanath,Varanasi,2018,10,8,17,0,1,Foggy,26954
Kashi Vishwanath,Varanasi,2018,10,8,18,0,1,Foggy,77870
Kashi Vishwanath,Varanasi,2018,10,8,19,0,1,Rain,109961
Kashi Vishwanath,Varanasi,2018,10,8,20,0,1,Foggy,91542
Kashi Vishwanath,Varanasi,2018,10,8,21,0,1,Foggy,124303
Kashi Vishwanath,Varanasi,2018,10,8,22,0,1,Humid,111672
Kashi Vishwanath,Varanasi,2018,10,8,23,0,1,Clear,58996
Kashi Vishwanath,Varanasi,2018,10,9,0,0,1,Clear,9084
Kashi Vishwanath,Varanasi,2018,10,9,1,0,1,Cloudy,8275
Kashi Vishwanath,Varanasi,2018,10,9,2,0,1,Rain,6521
Kashi Vishwanath,Varanasi,2018,10,9,3,0,1,Cloudy,10704
Kashi Vishwanath,Varanasi,2018,10,9,4,0,1,Rain,8960
Kashi Vishwanath,Varanasi,2018,10,9,5,0,1,Cloudy,24105
Kashi Vishwanath,Varanasi,2018,10,9,6,0,1,Foggy,29599
Kashi Vishwanath,Varanasi,2018,10,9,7,0,1,Foggy,28956
Kashi Vishwanath,Varanasi,2018,10,9,8,0,1,Humid,20432
Kashi Vishwanath,Varanasi,2018,10,9,9,0,1,Clear,18025
Kashi Vishwanath,Varanasi,2018,10,9,10,0,1,Clear,14546
Kashi Vishwanath,Varanasi,2018,10,9,11,0,1,Rain,10922
Kashi Vishwanath,Varanasi,2018,10,9,12,0,1,Cloudy,12408
Kashi Vishwanath,Varanasi,2018,10,9,13,0,1,Cloudy,11251
Kashi Vishwanath,Varanasi,2018,10,9,14,0,1,Foggy,14366
Kashi Vishwanath,Varanasi,2018,10,9,15,0,1,Clear,14159
Kashi Vishwanath,Varanasi,2018,10,9,16,0,1,Humid,13698
Kashi Vishwanath,Varanasi,2018,10,9,17,0,1,Cloudy,9698
Kashi Vishwanath,Varanasi,2018,10,9,18,0,1,Humid,39382
Kashi Vishwanath,Varanasi,2018,10,9,19,0,1,Humid,25378
Kashi Vishwanath,Varanasi,2018,10,9,20,0,1,Rain,35872
Kashi Vishwanath,Varanasi,2018,10,9,21,0,1,Humid,31717
Kashi Vishwanath,Varanasi,2018,10,9,22,0,1,Rain,32357
Kashi Vishwanath,Varanasi,2018,10,9,23,0,1,Clear,6447
Kashi Vishwanath,Varanasi,2019,10,1,0,0,1,Foggy,14192
Kashi Vishwanath,Varanasi,2019,10,1,1,0,1,Rain,14146
Kashi Vishwanath,Varanasi,2019,10,1,2,0,1,Clear,12470
Kashi Vishwanath,Varanasi,2019,10,1,3,0,1,Rain,8776
Kashi Vishwanath,Varanasi,2019,10,1,4,0,1,Clear,8514
Kashi Vishwanath,Varanasi,2019,10,1,5,0,1,Clear,11003
Kashi Vishwanath,Varanasi,2019,10,1,6,0,1,Rain,19538
Kashi Vishwanath,Varanasi,2019,10,1,7,0,1,Cloudy,24331
Kashi Vishwanath,Varanasi,2019,10,1,8,0,1,Humid,26270
Kashi Vishwanath,Varanasi,2019,10,1,9,0,1,Cloudy,23773
Kashi Vishwanath,Varanasi,2019,10,1,10,0,1,Rain,9890
Kashi Vishwanath,Varanasi,2019,10,1,11,0,1,Foggy,14329
Kashi Vishwanath,Varanasi,2019,10,1,12,0,1,Clear,14453
Kashi Vishwanath,Varanasi,2019,10,1,13,0,1,Clear,8309
Kashi Vishwanath,Varanasi,2019,10,1,14,0,1,Cloudy,10986
Kashi Vishwanath,Varanasi,2019,10,1,15,0,1,Clear,12383
Kashi Vishwanath,Varanasi,2019,10,1,16,0,1,Rain,9243
Kashi Vishwanath,Varanasi,2019,10,1,17,0,1,Clear,13998
Kashi Vishwanath,Varanasi,2019,10,1,18,0,1,Clear,38027
Kashi Vishwanath,Varanasi,2019,10,1,19,0,1,Rain,37160
Kashi Vishwanath,Varanasi,2019,10,1,20,0,1,Clear,23598
Kashi Vishwanath,Varanasi,2019,10,1,21,0,1,Rain,24595
Kashi Vishwanath,Varanasi,2019,10,1,22,0,1,Clear,38089
Kashi Vishwanath,Varanasi,2019,10,1,23,0,1,Clear,8579
Kashi Vishwanath,Varanasi,2019,10,2,0,0,1,Clear,11529
Kashi Vishwanath,Varanasi,2019,10,2,1,0,1,Humid,6760
Kashi Vishwanath,Varanasi,2019,10,2,2,0,1,Clear,9400
Kashi Vishwanath,Varanasi,2019,10,2,3,0,1,Humid,10677
Kashi Vishwanath,Varanasi,2019,10,2,4,0,1,Rain,9924
Kashi Vishwanath,Varanasi,2019,10,2,5,0,1,Foggy,20747
Kashi Vishwanath,Varanasi,2019,10,2,6,0,1,Humid,24539
Kashi Vishwanath,Varanasi,2019,10,2,7,0,1,Clear,14064
Kashi Vishwanath,Varanasi,2019,10,2,8,0,1,Foggy,31231
Kashi Vishwanath,Varanasi,2019,10,2,9,0,1,Clear,12309
Kashi Vishwanath,Varanasi,2019,10,2,10,0,1,Foggy,6328
Kashi Vishwanath,Varanasi,2019,10,2,11,0,1,Humid,10681
Kashi Vishwanath,Varanasi,2019,10,2,12,0,1,Humid,12133
Kashi Vishwanath,Varanasi,2019,10,2,13,0,1,Rain,11850
Kashi Vishwanath,Varanasi,2019,10,2,14,0,1,Foggy,9495
Kashi Vishwanath,Varanasi,2019,10,2,15,0,1,Rain,10238
Kashi Vishwanath,Varanasi,2019,10,2,16,0,1,Rain,9493
Kashi Vishwanath,Varanasi,2019,10,2,17,0,1,Humid,14926
Kashi Vishwanath,Varanasi,2019,10,2,18,0,1,Cloudy,39256
Kashi Vishwanath,Varanasi,2019,10,2,19,0,1,Cloudy,25118
Kashi Vishwanath,Varanasi,2019,10,2,20,0,1,Foggy,26560
Kashi Vishwanath,Varanasi,2019,10,2,21,0,1,Humid,39491
Kashi Vishwanath,Varanasi,2019,10,2,22,0,1,Foggy,26119
Kashi Vishwanath,Varanasi,2019,10,2,23,0,1,Cloudy,10544
Kashi Vishwanath,Varanasi,2019,10,3,0,0,1,Cloudy,27316
Kashi Vishwanath,Varanasi,2019,10,3,1,0,1,Rain,46490
Kashi Vishwanath,Varanasi,2019,10,3,2,0,1,Humid,40638
Kashi Vishwanath,Varanasi,2019,10,3,3,0,1,Clear,24226
Kashi Vishwanath,Varanasi,2019,10,3,4,0,1,Clear,24493
Kashi Vishwanath,Varanasi,2019,10,3,5,0,1,Rain,50130
Kashi Vishwanath,Varanasi,2019,10,3,6,0,1,Cloudy,63926
Kashi Vishwanath,Varanasi,2019,10,3,7,0,1,Rain,88024
Kashi Vishwanath,Varanasi,2019,10,3,8,0,1,Clear,61403
Kashi Vishwanath,Varanasi,2019,10,3,9,0,1,Clear,85152
Kashi Vishwanath,Varanasi,2019,10,3,10,0,1,Foggy,20835
Kashi Vishwanath,Varanasi,2019,10,3,11,0,1,Rain,39808
Kashi Vishwanath,Varanasi,2019,10,3,12,0,1,Rain,33035
Kashi Vishwanath,Varanasi,2019,10,3,13,0,1,Cloudy,20405
Kashi Vishwanath,Varanasi,2019,10,3,14,0,1,Foggy,33756
Kashi Vishwanath,Varanasi,2019,10,3,15,0,1,Foggy,26031
Kashi Vishwanath,Varanasi,2019,10,3,16,0,1,Clear,42320
Kashi Vishwanath,Varanasi,2019,10,3,17,0,1,Cloudy,25522
Kashi Vishwanath,Varanasi,2019,10,3,18,0,1,Rain,137760
Kashi Vishwanath,Varanasi,2019,10,3,19,0,1,Rain,92393
Kashi Vishwanath,Varanasi,2019,10,3,20,0,1,Rain,90424
Kashi Vishwanath,Varanasi,2019,10,3,21,0,1,Cloudy,167025
Kashi Vishwanath,Varanasi,2019,10,3,22,0,1,Foggy,118963
Kashi Vishwanath,Varanasi,2019,10,3,23,0,1,Cloudy,22262
Kashi Vishwanath,Varanasi,2019,10,4,0,0,1,Rain,7228
Kashi Vishwanath,Varanasi,2019,10,4,1,0,1,Cloudy,6653
Kashi Vishwanath,Varanasi,2019,10,4,2,0,1,Foggy,9590
Kashi Vishwanath,Varanasi,2019,10,4,3,0,1,Foggy,12285
Kashi Vishwanath,Varanasi,2019,10,4,4,0,1,Clear,7134
Kashi Vishwanath,Varanasi,2019,10,4,5,0,1,Foggy,27763
Kashi Vishwanath,Varanasi,2019,10,4,6,0,1,Foggy,11710
Kashi Vishwanath,Varanasi,2019,10,4,7,0,1,Rain,28402
Kashi Vishwanath,Varanasi,2019,10,4,8,0,1,Clear,14867
Kashi Vishwanath,Varanasi,2019,10,4,9,0,1,Cloudy,21831
Kashi Vishwanath,Varanasi,2019,10,4,10,0,1,Foggy,6452
Kashi Vishwanath,Varanasi,2019,10,4,11,0,1,Cloudy,11808
Kashi Vishwanath,Varanasi,2019,10,4,12,0,1,Foggy,14141
Kashi Vishwanath,Varanasi,2019,10,4,13,0,1,Humid,8410
Kashi Vishwanath,Varanasi,2019,10,4,14,0,1,Clear,8030
Kashi Vishwanath,Varanasi,2019,10,4,15,0,1,Foggy,8987
Kashi Vishwanath,Varanasi,2019,10,4,16,0,1,Rain,6650
Kashi Vishwanath,Varanasi,2019,10,4,17,0,1,Clear,13488
Kashi Vishwanath,Varanasi,2019,10,4,18,0,1,Rain,34863
Kashi Vishwanath,Varanasi,2019,10,4,19,0,1,Clear,36094
Kashi Vishwanath,Varanasi,2019,10,4,20,0,1,Foggy,39172
Kashi Vishwanath,Varanasi,2019,10,4,21,0,1,Rain,31725
Kashi Vishwanath,Varanasi,2019,10,4,22,0,1,Humid,48534
Kashi Vishwanath,Varanasi,2019,10,4,23,0,1,Foggy,11049
Kashi Vishwanath,Varanasi,2019,10,5,0,1,1,Clear,10249
Kashi Vishwanath,Varanasi,2019,10,5,1,1,1,Foggy,7081
Kashi Vishwanath,Varanasi,2019,10,5,2,1,1,Clear,10504
Kashi Vishwanath,Varanasi,2019,10,5,3,1,1,Humid,11968
Kashi Vishwanath,Varanasi,2019,10,5,4,1,1,Cloudy,14844
Kashi Vishwanath,Varanasi,2019,10,5,5,1,1,Foggy,17549
Kashi Vishwanath,Varanasi,2019,10,5,6,1,1,Rain,22208
Kashi Vishwanath,Varanasi,2019,10,5,7,1,1,Humid,14137
Kashi Vishwanath,Varanasi,2019,10,5,8,1,1,Foggy,19076
Kashi Vishwanath,Varanasi,2019,10,5,9,1,1,Clear,27406
Kashi Vishwanath,Varanasi,2019,10,5,10,1,1,Clear,11173
Kashi Vishwanath,Varanasi,2019,10,5,11,1,1,Foggy,14547
Kashi Vishwanath,Varanasi,2019,10,5,12,1,1,Clear,6158
Kashi Vishwanath,Varanasi,2019,10,5,13,1,1,Humid,14630
Kashi Vishwanath,Varanasi,2019,10,5,14,1,1,Foggy,7150
Kashi Vishwanath,Varanasi,2019,10,5,15,1,1,Foggy,10001
Kashi Vishwanath,Varanasi,2019,10,5,16,1,1,Clear,12913
Kashi Vishwanath,Varanasi,2019,10,5,17,1,1,Clear,8290
Kashi Vishwanath,Varanasi,2019,10,5,18,1,1,Foggy,35946
Kashi Vishwanath,Varanasi,2019,10,5,19,1,1,Clear,19187
Kashi Vishwanath,Varanasi,2019,10,5,20,1,1,Foggy,36252
Kashi Vishwanath,Varanasi,2019,10,5,21,1,1,Foggy,45227
Kashi Vishwanath,Varanasi,2019,10,5,22,1,1,Clear,20256
Kashi Vishwanath,Varanasi,2019,10,5,23,1,1,Cloudy,8710
Kashi Vishwanath,Varanasi,2019,10,6,0,1,1,Cloudy,13434
Kashi Vishwanath,Varanasi,2019,10,6,1,1,1,Foggy,11567
Kashi Vishwanath,Varanasi,2019,10,6,2,1,1,Foggy,12371
Kashi Vishwanath,Varanasi,2019,10,6,3,1,1,Rain,10902
Kashi Vishwanath,Varanasi,2019,10,6,4,1,1,Cloudy,7380
Kashi Vishwanath,Varanasi,2019,10,6,5,1,1,Clear,26139
Kashi Vishwanath,Varanasi,2019,10,6,6,1,1,Cloudy,19769
Kashi Vishwanath,Varanasi,2019,10,6,7,1,1,Foggy,19305
Kashi Vishwanath,Varanasi,2019,10,6,8,1,1,Cloudy,11159
Kashi Vishwanath,Varanasi,2019,10,6,9,1,1,Clear,10329
Kashi Vishwanath,Varanasi,2019,10,6,10,1,1,Clear,10037
Kashi Vishwanath,Varanasi,2019,10,6,11,1,1,Cloudy,12581
Kashi Vishwanath,Varanasi,2019,10,6,12,1,1,Humid,8424
Kashi Vishwanath,Varanasi,2019,10,6,13,1,1,Foggy,7422
Kashi Vishwanath,Varanasi,2019,10,6,14,1,1,Humid,9883
Kashi Vishwanath,Varanasi,2019,10,6,15,1,1,Humid,10768
Kashi Vishwanath,Varanasi,2019,10,6,16,1,1,Foggy,8558
Kashi Vishwanath,Varanasi,2019,10,6,17,1,1,Foggy,10348
Kashi Vishwanath,Varanasi,2019,10,6,18,1,1,Foggy,18579
Kashi Vishwanath,Varanasi,2019,10,6,19,1,1,Clear,31840
Kashi Vishwanath,Varanasi,2019,10,6,20,1,1,Cloudy,37256
Kashi Vishwanath,Varanasi,2019,10,6,21,1,1,Rain,44082
Kashi Vishwanath,Varanasi,2019,10,6,22,1,1,Clear,29733
Kashi Vishwanath,Varanasi,2019,10,6,23,1,1,Clear,8668
Kashi Vishwanath,Varanasi,2019,10,7,0,0,1,Humid,8947
Kashi Vishwanath,Varanasi,2019,10,7,1,0,1,Rain,11499
Kashi Vishwanath,Varanasi,2019,10,7,2,0,1,Humid,14146
Kashi Vishwanath,Varanasi,2019,10,7,3,0,1,Rain,12158
Kashi Vishwanath,Varanasi,2019,10,7,4,0,1,Rain,11921
Kashi Vishwanath,Varanasi,2019,10,7,5,0,1,Foggy,29583
Kashi Vishwanath,Varanasi,2019,10,7,6,0,1,Clear,14188
Kashi Vishwanath,Varanasi,2019,10,7,7,0,1,Clear,12281
Kashi Vishwanath,Varanasi,2019,10,7,8,0,1,Rain,13433
Kashi Vishwanath,Varanasi,2019,10,7,9,0,1,Clear,14415
Kashi Vishwanath,Varanasi,2019,10,7,10,0,1,Foggy,6102
Kashi Vishwanath,Varanasi,2019,10,7,11,0,1,Cloudy,9489
Kashi Vishwanath,Varanasi,2019,10,7,12,0,1,Foggy,12648
Kashi Vishwanath,Varanasi,2019,10,7,13,0,1,Cloudy,10615
Kashi Vishwanath,Varanasi,2019,10,7,14,0,1,Foggy,6877
Kashi Vishwanath,Varanasi,2019,10,7,15,0,1,Foggy,12090
Kashi Vishwanath,Varanasi,2019,10,7,16,0,1,Humid,8189
Kashi Vishwanath,Varanasi,2019,10,7,17,0,1,Rain,13265
Kashi Vishwanath,Varanasi,2019,10,7,18,0,1,Clear,35767
Kashi Vishwanath,Varanasi,2019,10,7,19,0,1,Foggy,15857
Kashi Vishwanath,Varanasi,2019,10,7,20,0,1,Cloudy,28047
Kashi Vishwanath,Varanasi,2019,10,7,21,0,1,Cloudy,33380
Kashi Vishwanath,Varanasi,2019,10,7,22,0,1,Humid,42421
Kashi Vishwanath,Varanasi,2019,10,7,23,0,1,Clear,14453
Kashi Vishwanath,Varanasi,2019,10,8,0,0,1,Clear,42744
Kashi Vishwanath,Varanasi,2019,10,8,1,0,1,Clear,42116
Kashi Vishwanath,Varanasi,2019,10,8,2,0,1,Rain,39107
Kashi Vishwanath,Varanasi,2019,10,8,3,0,1,Rain,53801
Kashi Vishwanath,Varanasi,2019,10,8,4,0,1,Clear,41771
Kashi Vishwanath,Varanasi,2019,10,8,5,0,1,Foggy,37910
Kashi Vishwanath,Varanasi,2019,10,8,6,0,1,Foggy,86939
Kashi Vishwanath,Varanasi,2019,10,8,7,0,1,Rain,36776
Kashi Vishwanath,Varanasi,2019,10,8,8,0,1,Foggy,119581
Kashi Vishwanath,Varanasi,2019,10,8,9,0,1,Foggy,53156
Kashi Vishwanath,Varanasi,2019,10,8,10,0,1,Humid,45386
Kashi Vishwanath,Varanasi,2019,10,8,11,0,1,Humid,41516
Kashi Vishwanath,Varanasi,2019,10,8,12,0,1,Foggy,41981
Kashi Vishwanath,Varanasi,2019,10,8,13,0,1,Humid,21422
Kashi Vishwanath,Varanasi,2019,10,8,14,0,1,Cloudy,27823
Kashi Vishwanath,Varanasi,2019,10,8,15,0,1,Humid,23754
Kashi Vishwanath,Varanasi,2019,10,8,16,0,1,Clear,38011
Kashi Vishwanath,Varanasi,2019,10,8,17,0,1,Foggy,25613
Kashi Vishwanath,Varanasi,2019,10,8,18,0,1,Rain,111252
Kashi Vishwanath,Varanasi,2019,10,8,19,0,1,Cloudy,134383
Kashi Vishwanath,Varanasi,2019,10,8,20,0,1,Cloudy,116439
Kashi Vishwanath,Varanasi,2019,10,8,21,0,1,Rain,90209
Kashi Vishwanath,Varanasi,2019,10,8,22,0,1,Cloudy,143895
Kashi Vishwanath,Varanasi,2019,10,8,23,0,1,Rain,29564
Kashi Vishwanath,Varanasi,2019,10,9,0,0,1,Humid,7508
Kashi Vishwanath,Varanasi,2019,10,9,1,0,1,Foggy,8630
Kashi Vishwanath,Varanasi,2019,10,9,2,0,1,Rain,8824
Kashi Vishwanath,Varanasi,2019,10,9,3,0,1,Cloudy,12074
Kashi Vishwanath,Varanasi,2019,10,9,4,0,1,Foggy,11526
Kashi Vishwanath,Varanasi,2019,10,9,5,0,1,Rain,22053
Kashi Vishwanath,Varanasi,2019,10,9,6,0,1,Clear,24027
Kashi Vishwanath,Varanasi,2019,10,9,7,0,1,Rain,13708
Kashi Vishwanath,Varanasi,2019,10,9,8,0,1,Cloudy,24010
Kashi Vishwanath,Varanasi,2019,10,9,9,0,1,Humid,15940
Kashi Vishwanath,Varanasi,2019,10,9,10,0,1,Humid,6323
Kashi Vishwanath,Varanasi,2019,10,9,11,0,1,Humid,8180
Kashi Vishwanath,Varanasi,2019,10,9,12,0,1,Cloudy,14545
Kashi Vishwanath,Varanasi,2019,10,9,13,0,1,Humid,6512
Kashi Vishwanath,Varanasi,2019,10,9,14,0,1,Foggy,8401
Kashi Vishwanath,Varanasi,2019,10,9,15,0,1,Rain,6511
Kashi Vishwanath,Varanasi,2019,10,9,16,0,1,Humid,13547
Kashi Vishwanath,Varanasi,2019,10,9,17,0,1,Clear,10546
Kashi Vishwanath,Varanasi,2019,10,9,18,0,1,Cloudy,39685
Kashi Vishwanath,Varanasi,2019,10,9,19,0,1,Cloudy,32230
Kashi Vishwanath,Varanasi,2019,10,9,20,0,1,Humid,38105
Kashi Vishwanath,Varanasi,2019,10,9,21,0,1,Rain,25181
Kashi Vishwanath,Varanasi,2019,10,9,22,0,1,Rain,32485
Kashi Vishwanath,Varanasi,2019,10,9,23,0,1,Foggy,14177
